@relation file_train_step_16

@attribute LOC numeric
@attribute LOC_TOUCHED numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute MAX_LOC_ADDED numeric
@attribute TOTAL_LOC_REMOVED numeric
@attribute MAX_LOC_REMOVED numeric
@attribute AVG_LOC_TOUCHED numeric
@attribute BUGGY {YES,NO}

@data
11,11,1,11,11,1,11,0,0,11,NO
45,45,1,45,45,1,45,0,0,45,NO
77,97,2,94,47,2,77,3,3,48,NO
188,188,1,188,188,1,188,0,0,188,NO
16,16,1,16,16,1,16,0,0,16,NO
5,5,1,5,5,1,5,0,0,5,NO
6,6,1,6,6,1,6,0,0,6,NO
11,11,1,11,11,1,11,0,0,11,NO
7,7,1,7,7,1,7,0,0,7,NO
7,7,1,7,7,1,7,0,0,7,NO
19,19,1,19,19,1,19,0,0,19,NO
29,29,1,29,29,1,29,0,0,29,NO
69,69,1,69,69,1,69,0,0,69,NO
39,39,1,39,39,1,39,0,0,39,NO
12,12,1,12,12,1,12,0,0,12,NO
7,7,1,7,7,1,7,0,0,7,NO
6,6,1,6,6,1,6,0,0,6,NO
8,8,1,8,8,1,8,0,0,8,NO
1,1,1,1,1,1,1,0,0,1,NO
86,86,1,86,86,1,86,0,0,86,NO
126,165,3,145,48.333333,2,126,20,16,55,NO
44,44,1,44,44,1,44,0,0,44,NO
56,72,3,70,23.333333,3,56,2,1,24,NO
39,40,2,39,19.5,1,39,1,1,20,NO
24,24,1,24,24,1,24,0,0,24,NO
104,139,3,129,43,2,104,10,8,46,NO
18,18,1,18,18,1,18,0,0,18,NO
126,218,3,170,56.666667,2,126,48,42,72,NO
70,70,1,70,70,1,70,0,0,70,NO
34,34,1,34,34,1,34,0,0,34,NO
64,64,1,64,64,1,64,0,0,64,NO
17,17,1,17,17,1,17,0,0,17,NO
40,40,1,40,40,1,40,0,0,40,NO
35,35,1,35,35,1,35,0,0,35,NO
44,44,1,44,44,1,44,0,0,44,NO
28,28,1,28,28,1,28,0,0,28,NO
126,126,1,126,126,1,126,0,0,126,NO
57,57,1,57,57,1,57,0,0,57,NO
58,58,1,58,58,1,58,0,0,58,NO
119,119,1,119,119,1,119,0,0,119,NO
78,78,1,78,78,1,78,0,0,78,NO
21,21,1,21,21,1,21,0,0,21,NO
156,156,1,156,156,1,156,0,0,156,NO
22,22,1,22,22,1,22,0,0,22,NO
139,153,3,146,48.666667,2,139,7,6,51,NO
504,549,3,524,174.666667,2,504,25,18,183,NO
68,68,1,68,68,1,68,0,0,68,NO
306,345,2,327,163.5,2,306,18,18,172,NO
73,73,1,73,73,1,73,0,0,73,NO
197,230,3,216,72,1,197,14,8,76,NO
49,49,1,49,49,1,49,0,0,49,NO
14,14,1,14,14,1,14,0,0,14,NO
10,10,1,10,10,1,10,0,0,10,NO
8,8,1,8,8,1,8,0,0,8,NO
185,217,3,200,66.666667,2,185,17,13,72,NO
11,26,3,21,7,2,11,5,5,8,NO
47,52,2,47,23.5,1,47,5,5,26,NO
150,196,2,193,96.5,2,150,3,3,98,NO
39,51,2,46,23,2,39,5,5,25,NO
136,151,2,148,74,2,136,3,3,75,NO
18,18,1,18,18,1,18,0,0,18,NO
38,38,1,38,38,1,38,0,0,38,NO
432,447,3,439,146.333333,2,432,8,8,149,NO
263,263,1,263,263,1,263,0,0,263,NO
355,357,2,357,178.5,2,355,0,0,178,NO
83,85,2,84,42,2,83,1,1,42,NO
343,343,1,343,343,1,343,0,0,343,NO
74,74,1,74,74,1,74,0,0,74,NO
54,54,1,54,54,1,54,0,0,54,NO
29,29,1,29,29,1,29,0,0,29,NO
567,567,1,567,567,1,567,0,0,567,NO
169,258,3,237,79,3,169,21,20,86,NO
70,70,1,70,70,1,70,0,0,70,NO
69,69,1,69,69,1,69,0,0,69,NO
159,159,1,159,159,1,159,0,0,159,YES
117,159,3,145,48.333333,2,117,14,10,53,NO
337,337,1,337,337,1,337,0,0,337,NO
121,137,2,129,64.5,2,121,8,8,68,NO
88,88,1,88,88,1,88,0,0,88,NO
31,31,1,31,31,1,31,0,0,31,NO
97,101,2,99,49.5,2,97,2,2,50,NO
69,69,1,69,69,1,69,0,0,69,NO
17,19,2,18,9,2,17,1,1,9,NO
30,30,1,30,30,1,30,0,0,30,NO
156,245,3,217,72.333333,2,156,28,28,81,NO
116,116,1,116,116,1,116,0,0,116,NO
14,14,1,14,14,1,14,0,0,14,NO
153,178,2,171,85.5,2,153,7,7,89,NO
223,223,1,223,223,1,223,0,0,223,NO
178,210,2,194,97,2,178,16,16,105,NO
154,186,3,176,58.666667,3,154,10,10,62,NO
189,213,3,199,66.333333,2,189,14,7,71,NO
141,164,2,156,78,2,141,8,8,82,NO
323,375,5,342,68.4,3,323,33,15,75,NO
119,119,1,119,119,1,119,0,0,119,NO
35,62,2,51,25.5,2,35,11,11,31,NO
316,413,4,373,93.25,2,316,40,18,103,YES
49,49,1,49,49,1,49,0,0,49,NO
120,120,1,120,120,1,120,0,0,120,NO
88,88,1,88,88,1,88,0,0,88,NO
58,58,1,58,58,1,58,0,0,58,NO
125,125,1,125,125,1,125,0,0,125,NO
178,205,2,196,98,2,178,9,9,102,NO
119,119,1,119,119,1,119,0,0,119,NO
192,248,2,225,112.5,2,192,23,23,124,NO
66,66,1,66,66,1,66,0,0,66,NO
227,227,1,227,227,1,227,0,0,227,NO
442,484,2,467,233.5,2,442,17,17,242,NO
127,127,1,127,127,1,127,0,0,127,NO
12,15,2,12,6,2,12,3,3,7,NO
18,28,2,25,12.5,2,18,3,3,14,NO
23,39,2,34,17,2,23,5,5,19,NO
102,147,4,131,32.75,2,102,16,14,36,NO
18,23,2,21,10.5,2,18,2,2,11,NO
8,8,1,8,8,1,8,0,0,8,NO
9,9,1,9,9,1,9,0,0,9,NO
44,63,2,57,28.5,2,44,6,6,31,NO
30,77,3,61,20.333333,2,30,16,14,25,NO
135,181,2,163,81.5,2,135,18,18,90,NO
51,88,3,74,24.666667,2,51,14,12,29,NO
37,53,2,47,23.5,2,37,6,6,26,NO
37,56,2,50,25,2,37,6,6,28,NO
148,226,2,190,95,2,148,36,36,113,NO
97,172,3,142,47.333333,2,97,30,23,57,NO
28,50,3,42,14,2,28,8,7,16,NO
80,130,2,110,55,2,80,20,20,65,YES
13,25,2,21,10.5,2,13,4,4,12,NO
19,19,1,19,19,1,19,0,0,19,NO
24,24,1,24,24,1,24,0,0,24,NO
26,26,1,26,26,1,26,0,0,26,NO
24,24,1,24,24,1,24,0,0,24,NO
56,56,1,56,56,1,56,0,0,56,NO
14,14,1,14,14,1,14,0,0,14,NO
18,18,1,18,18,1,18,0,0,18,NO
170,170,1,170,170,1,170,0,0,170,NO
55,57,2,56,28,2,55,1,1,28,NO
31,31,1,31,31,1,31,0,0,31,NO
45,45,1,45,45,1,45,0,0,45,NO
22,22,1,22,22,1,22,0,0,22,NO
35,35,1,35,35,1,35,0,0,35,NO
31,31,1,31,31,1,31,0,0,31,NO
50,50,1,50,50,1,50,0,0,50,NO
20,20,1,20,20,1,20,0,0,20,NO
94,95,2,94,47,2,94,1,1,47,NO
124,211,3,129,43,3,124,82,80,70,NO
221,315,3,228,76,3,221,87,85,105,NO
139,139,1,139,139,1,139,0,0,139,NO
12,12,1,12,12,1,12,0,0,12,NO
104,107,2,107,53.5,2,104,0,0,53,NO
137,137,1,137,137,1,137,0,0,137,NO
146,146,1,146,146,1,146,0,0,146,NO
94,94,1,94,94,1,94,0,0,94,NO
62,62,1,62,62,1,62,0,0,62,NO
34,34,1,34,34,1,34,0,0,34,NO
40,40,1,40,40,1,40,0,0,40,NO
69,97,2,97,48.5,2,69,0,0,48,NO
52,56,2,54,27,2,52,2,2,28,NO
38,38,1,38,38,1,38,0,0,38,NO
46,50,2,48,24,2,46,2,2,25,NO
60,60,1,60,60,1,60,0,0,60,NO
104,131,3,116,38.666667,2,104,15,14,43,NO
26,26,1,26,26,1,26,0,0,26,NO
26,38,3,32,10.666667,3,26,6,4,12,NO
56,56,1,56,56,1,56,0,0,56,NO
37,37,1,37,37,1,37,0,0,37,NO
108,108,1,108,108,1,108,0,0,108,NO
70,70,1,70,70,1,70,0,0,70,NO
40,40,1,40,40,1,40,0,0,40,NO
94,136,3,111,37,2,94,25,23,45,NO
122,187,6,163,27.166667,3,122,24,10,31,NO
79,79,1,79,79,1,79,0,0,79,NO
163,197,4,180,45,2,163,17,14,49,NO
49,49,1,49,49,1,49,0,0,49,NO
39,39,1,39,39,1,39,0,0,39,NO
159,209,7,188,26.857143,3,159,21,8,29,NO
60,63,2,60,30,2,60,3,3,31,NO
6,6,1,6,6,1,6,0,0,6,NO
114,114,1,114,114,1,114,0,0,114,NO
105,105,1,105,105,1,105,0,0,105,NO
82,82,1,82,82,1,82,0,0,82,NO
49,55,2,52,26,1,49,3,3,27,NO
40,40,1,40,40,1,40,0,0,40,NO
51,51,1,51,51,1,51,0,0,51,NO
163,173,2,172,86,2,163,1,1,86,NO
36,36,1,36,36,1,36,0,0,36,NO
30,30,1,30,30,1,30,0,0,30,NO
16,16,1,16,16,1,16,0,0,16,NO
118,137,2,125,62.5,1,118,12,12,68,NO
28,28,1,28,28,1,28,0,0,28,NO
233,237,2,235,117.5,1,233,2,2,118,NO
149,161,2,151,75.5,2,149,10,10,80,NO
79,95,4,95,23.75,2,79,0,0,23,NO
16,16,1,16,16,1,16,0,0,16,NO
43,43,1,43,43,1,43,0,0,43,NO
72,76,2,74,37,2,72,2,2,38,NO
98,98,1,98,98,1,98,0,0,98,NO
38,38,1,38,38,1,38,0,0,38,NO
36,36,1,36,36,1,36,0,0,36,NO
24,24,1,24,24,1,24,0,0,24,NO
95,95,1,95,95,1,95,0,0,95,NO
16,16,1,16,16,1,16,0,0,16,NO
98,100,2,99,49.5,2,98,1,1,50,NO
25,25,1,25,25,1,25,0,0,25,NO
39,39,1,39,39,1,39,0,0,39,NO
50,59,2,50,25,1,50,9,9,29,NO
26,26,1,26,26,1,26,0,0,26,NO
59,59,1,59,59,1,59,0,0,59,NO
90,105,2,105,52.5,2,90,0,0,52,NO
40,46,2,46,23,2,40,0,0,23,NO
30,33,2,33,16.5,2,30,0,0,16,NO
31,37,2,37,18.5,2,31,0,0,18,NO
9,9,1,9,9,1,9,0,0,9,NO
8,8,1,8,8,1,8,0,0,8,NO
37,43,2,43,21.5,2,37,0,0,21,NO
9,9,1,9,9,1,9,0,0,9,NO
137,158,2,157,78.5,2,137,1,1,79,NO
1,1,1,1,1,1,1,0,0,1,NO
87,102,2,102,51,2,87,0,0,51,NO
40,46,2,46,23,2,40,0,0,23,NO
30,33,2,33,16.5,2,30,0,0,16,NO
31,37,2,37,18.5,2,31,0,0,18,NO
7,7,1,7,7,1,7,0,0,7,NO
8,8,1,8,8,1,8,0,0,8,NO
37,43,2,43,21.5,2,37,0,0,21,NO
9,9,1,9,9,1,9,0,0,9,NO
283,312,2,309,154.5,2,283,3,3,156,NO
399,446,4,436,109,3,399,10,5,111,NO
87,102,2,102,51,2,87,0,0,51,NO
40,46,2,46,23,2,40,0,0,23,NO
30,33,2,33,16.5,2,30,0,0,16,NO
31,37,2,37,18.5,2,31,0,0,18,NO
9,9,1,9,9,1,9,0,0,9,NO
11,11,1,11,11,1,11,0,0,11,NO
40,46,2,46,23,2,40,0,0,23,NO
11,11,1,11,11,1,11,0,0,11,NO
11,11,1,11,11,1,11,0,0,11,NO
11,11,1,11,11,1,11,0,0,11,NO
11,11,1,11,11,1,11,0,0,11,NO
10,10,1,10,10,1,10,0,0,10,NO
8,8,1,8,8,1,8,0,0,8,NO
11,11,1,11,11,1,11,0,0,11,NO
13,13,1,13,13,1,13,0,0,13,NO
13,13,1,13,13,1,13,0,0,13,NO
12,12,1,12,12,1,12,0,0,12,NO
13,13,1,13,13,1,13,0,0,13,NO
11,11,1,11,11,1,11,0,0,11,NO
10,10,1,10,10,1,10,0,0,10,NO
17,17,1,17,17,1,17,0,0,17,NO
13,13,1,13,13,1,13,0,0,13,NO
14,14,1,14,14,1,14,0,0,14,NO
16,16,1,16,16,1,16,0,0,16,NO
21,25,2,23,11.5,1,21,2,2,12,NO
13,13,1,13,13,1,13,0,0,13,NO
21,21,1,21,21,1,21,0,0,21,NO
14,15,2,15,7.5,1,14,0,0,7,NO
23,23,1,23,23,1,23,0,0,23,NO
10,10,1,10,10,1,10,0,0,10,NO
11,11,1,11,11,1,11,0,0,11,NO
11,11,1,11,11,1,11,0,0,11,NO
13,13,1,13,13,1,13,0,0,13,NO
57,57,1,57,57,1,57,0,0,57,NO
37,37,1,37,37,1,37,0,0,37,NO
37,37,1,37,37,1,37,0,0,37,NO
45,45,1,45,45,1,45,0,0,45,NO
57,57,1,57,57,1,57,0,0,57,NO
37,37,1,37,37,1,37,0,0,37,NO
61,61,1,61,61,1,61,0,0,61,NO
54,54,1,54,54,1,54,0,0,54,NO
41,41,1,41,41,1,41,0,0,41,NO
61,64,2,61,30.5,1,61,3,3,32,NO
27,27,1,27,27,1,27,0,0,27,NO
57,57,1,57,57,1,57,0,0,57,NO
53,57,2,55,27.5,1,53,2,2,28,NO
59,59,1,59,59,1,59,0,0,59,NO
113,113,1,113,113,1,113,0,0,113,NO
135,203,2,175,87.5,1,135,28,28,101,NO
57,57,1,57,57,1,57,0,0,57,NO
117,154,3,144,48,2,117,10,9,51,NO
67,84,2,81,40.5,1,67,3,3,42,NO
363,375,2,367,183.5,2,363,8,8,187,NO
31,31,1,31,31,1,31,0,0,31,NO
393,402,3,399,133,3,393,3,2,134,NO
37,37,1,37,37,1,37,0,0,37,NO
61,61,1,61,61,1,61,0,0,61,NO
274,274,1,274,274,1,274,0,0,274,NO
79,79,1,79,79,1,79,0,0,79,NO
15,15,1,15,15,1,15,0,0,15,NO
26,28,2,27,13.5,2,26,1,1,14,NO
19,19,1,19,19,1,19,0,0,19,NO
11,11,1,11,11,1,11,0,0,11,NO
8,8,1,8,8,1,8,0,0,8,NO
6,6,1,6,6,1,6,0,0,6,NO
6,6,1,6,6,1,6,0,0,6,NO
17,17,1,17,17,1,17,0,0,17,NO
35,35,1,35,35,1,35,0,0,35,NO
17,17,1,17,17,1,17,0,0,17,NO
60,60,1,60,60,1,60,0,0,60,NO
17,17,1,17,17,1,17,0,0,17,NO
35,35,1,35,35,1,35,0,0,35,NO
27,27,1,27,27,1,27,0,0,27,NO
17,17,1,17,17,1,17,0,0,17,NO
34,34,1,34,34,1,34,0,0,34,NO
55,55,1,55,55,1,55,0,0,55,NO
17,17,1,17,17,1,17,0,0,17,NO
32,43,2,39,19.5,2,32,4,4,21,NO
17,17,1,17,17,1,17,0,0,17,NO
66,72,2,68,34,2,66,4,4,36,NO
17,17,1,17,17,1,17,0,0,17,NO
45,45,1,45,45,1,45,0,0,45,NO
17,17,1,17,17,1,17,0,0,17,NO
43,43,1,43,43,1,43,0,0,43,NO
17,17,1,17,17,1,17,0,0,17,NO
43,49,3,46,15.333333,3,43,3,2,16,NO
17,17,1,17,17,1,17,0,0,17,NO
17,17,1,17,17,1,17,0,0,17,NO
43,43,1,43,43,1,43,0,0,43,NO
43,43,1,43,43,1,43,0,0,43,NO
17,17,1,17,17,1,17,0,0,17,NO
53,57,2,55,27.5,2,53,2,2,28,NO
17,17,1,17,17,1,17,0,0,17,NO
107,107,1,107,107,1,107,0,0,107,NO
17,17,1,17,17,1,17,0,0,17,NO
49,49,1,49,49,1,49,0,0,49,NO
84,84,1,84,84,1,84,0,0,84,NO
10,10,1,10,10,1,10,0,0,10,NO
134,134,1,134,134,1,134,0,0,134,NO
10,10,1,10,10,1,10,0,0,10,NO
10,10,1,10,10,1,10,0,0,10,NO
11,11,1,11,11,1,11,0,0,11,NO
80,102,3,93,31,2,80,9,7,34,NO
319,380,4,349,87.25,3,319,31,17,95,NO
132,132,1,132,132,1,132,0,0,132,NO
11,11,1,11,11,1,11,0,0,11,NO
7,7,1,7,7,1,7,0,0,7,NO
460,612,9,548,60.888889,3,460,64,20,68,NO
1,1,1,1,1,1,1,0,0,1,NO
42,42,1,42,42,1,42,0,0,42,NO
10,10,1,10,10,1,10,0,0,10,NO
8,8,1,8,8,1,8,0,0,8,NO
11,11,1,11,11,1,11,0,0,11,NO
51,51,1,51,51,1,51,0,0,51,NO
230,230,1,230,230,1,230,0,0,230,NO
70,70,1,70,70,1,70,0,0,70,NO
39,39,1,39,39,1,39,0,0,39,NO
162,168,2,165,82.5,2,162,3,3,84,NO
303,379,4,343,85.75,3,303,36,16,94,NO
98,98,1,98,98,1,98,0,0,98,NO
9,9,1,9,9,1,9,0,0,9,NO
157,157,1,157,157,1,157,0,0,157,NO
92,92,1,92,92,1,92,0,0,92,NO
183,183,1,183,183,1,183,0,0,183,NO
333,389,3,366,122,2,333,23,21,129,NO
171,201,2,201,100.5,2,171,0,0,100,NO
180,180,1,180,180,1,180,0,0,180,NO
98,98,1,98,98,1,98,0,0,98,NO
345,345,1,345,345,1,345,0,0,345,NO
16,16,1,16,16,1,16,0,0,16,NO
449,584,3,543,181,2,449,41,30,194,NO
150,150,1,150,150,1,150,0,0,150,NO
100,102,2,101,50.5,2,100,1,1,51,NO
51,51,1,51,51,1,51,0,0,51,NO
531,575,2,553,276.5,2,531,22,22,287,NO
19,19,1,19,19,1,19,0,0,19,NO
118,156,2,137,68.5,2,118,19,19,78,NO
53,53,1,53,53,1,53,0,0,53,NO
27,27,1,27,27,1,27,0,0,27,NO
94,167,3,135,45,2,94,32,18,55,NO
110,136,3,126,42,2,110,10,10,45,NO
202,254,2,250,125,2,202,4,4,127,NO
158,158,1,158,158,1,158,0,0,158,NO
71,71,1,71,71,1,71,0,0,71,NO
165,252,6,224,37.333333,4,165,28,11,42,NO
57,57,1,57,57,1,57,0,0,57,NO
277,301,3,292,97.333333,3,277,9,7,100,NO
67,67,1,67,67,1,67,0,0,67,NO
36,36,1,36,36,1,36,0,0,36,NO
62,73,3,67,22.333333,1,62,6,5,24,NO
33,40,2,36,18,1,33,4,4,20,NO
154,174,6,165,27.5,2,154,9,5,29,NO
133,153,2,143,71.5,1,133,10,10,76,NO
12,12,1,12,12,1,12,0,0,12,NO
23,23,1,23,23,1,23,0,0,23,NO
68,73,2,71,35.5,2,68,2,2,36,NO
533,605,5,570,114,2,533,35,21,121,NO
16,22,2,19,9.5,1,16,3,3,11,NO
72,72,1,72,72,1,72,0,0,72,NO
1,1,1,1,1,1,1,0,0,1,NO
44,44,1,44,44,1,44,0,0,44,NO
21,21,1,21,21,1,21,0,0,21,NO
104,156,3,129,43,2,104,27,25,52,NO
57,57,1,57,57,1,57,0,0,57,NO
11,20,2,17,8.5,1,11,3,3,10,NO
322,322,1,322,322,1,322,0,0,322,NO
96,98,2,97,48.5,2,96,1,1,49,NO
278,309,3,294,98,2,278,15,14,103,NO
57,63,2,62,31,2,57,1,1,31,NO
314,574,5,497,99.4,3,314,77,70,114,NO
145,145,1,145,145,1,145,0,0,145,NO
399,420,3,411,137,2,399,9,9,140,NO
43,43,1,43,43,1,43,0,0,43,NO
88,88,1,88,88,1,88,0,0,88,NO
71,105,2,86,43,2,71,19,19,52,NO
26,53,2,38,19,2,26,15,15,26,NO
62,62,1,62,62,1,62,0,0,62,NO
483,530,2,510,255,2,483,20,20,265,NO
122,122,1,122,122,1,122,0,0,122,NO
35,35,1,35,35,1,35,0,0,35,NO
7,7,1,7,7,1,7,0,0,7,NO
53,53,1,53,53,1,53,0,0,53,NO
25,33,2,29,14.5,1,25,4,4,16,NO
9,9,1,9,9,1,9,0,0,9,NO
15,15,1,15,15,1,15,0,0,15,NO
11,14,2,14,7,2,11,0,0,7,NO
12,18,2,16,8,1,12,2,2,9,NO
7,7,1,7,7,1,7,0,0,7,NO
7,7,1,7,7,1,7,0,0,7,NO
9,9,1,9,9,1,9,0,0,9,NO
78,78,1,78,78,1,78,0,0,78,NO
109,109,1,109,109,1,109,0,0,109,NO
5,5,1,5,5,1,5,0,0,5,NO
20,20,1,20,20,1,20,0,0,20,NO
91,91,1,91,91,1,91,0,0,91,NO
154,154,1,154,154,1,154,0,0,154,NO
16,16,1,16,16,1,16,0,0,16,NO
1,1,1,1,1,1,1,0,0,1,NO
59,63,2,61,30.5,2,59,2,2,31,NO
37,53,3,47,15.666667,2,37,6,6,17,NO
206,31,1,31,31,1,31,0,0,31,NO
144,144,1,144,144,1,144,0,0,144,NO
81,81,1,81,81,1,81,0,0,81,NO
109,109,1,109,109,1,109,0,0,109,NO
46,46,1,46,46,1,46,0,0,46,NO
47,53,4,50,12.5,2,47,3,1,13,NO
50,50,1,50,50,1,50,0,0,50,NO
94,94,1,94,94,1,94,0,0,94,NO
95,95,1,95,95,1,95,0,0,95,NO
49,49,1,49,49,1,49,0,0,49,NO
165,176,2,170,85,1,165,6,6,88,NO
88,94,4,91,22.75,2,88,3,1,23,NO
99,111,4,106,26.5,3,99,5,3,27,NO
40,46,3,42,14,3,40,4,3,15,NO
125,127,2,126,63,2,125,1,1,63,NO
248,248,1,248,248,1,248,0,0,248,NO
135,135,1,135,135,1,135,0,0,135,NO
96,96,1,96,96,1,96,0,0,96,NO
45,45,1,45,45,1,45,0,0,45,NO
106,106,1,106,106,1,106,0,0,106,NO
52,68,2,64,32,2,52,4,4,34,NO
31,31,1,31,31,1,31,0,0,31,NO
44,44,1,44,44,1,44,0,0,44,NO
74,74,1,74,74,1,74,0,0,74,NO
216,219,2,217,108.5,1,216,2,2,109,NO
61,61,1,61,61,1,61,0,0,61,NO
77,77,1,77,77,1,77,0,0,77,NO
115,115,1,115,115,1,115,0,0,115,NO
48,48,1,48,48,1,48,0,0,48,NO
40,40,1,40,40,1,40,0,0,40,NO
33,48,2,42,21,2,33,6,6,24,NO
319,399,2,345,172.5,2,319,54,54,199,NO
68,68,1,68,68,1,68,0,0,68,NO
364,445,4,428,107,3,364,17,15,111,NO
71,71,1,71,71,1,71,0,0,71,NO
62,62,1,62,62,1,62,0,0,62,NO
97,131,2,131,65.5,2,97,0,0,65,NO
113,113,1,113,113,1,113,0,0,113,NO
197,313,6,284,47.333333,2,197,29,16,52,NO
273,273,1,273,273,1,273,0,0,273,NO
217,219,2,218,109,2,217,1,1,109,NO
197,197,1,197,197,1,197,0,0,197,NO
333,561,5,524,104.8,2,333,37,18,112,NO
145,151,2,148,74,2,145,3,3,75,NO
1144,1436,8,1393,174.125,2,1144,43,34,179,NO
55,55,1,55,55,1,55,0,0,55,NO
46,46,1,46,46,1,46,0,0,46,NO
87,87,1,87,87,1,87,0,0,87,NO
33,33,1,33,33,1,33,0,0,33,NO
11,11,1,11,11,1,11,0,0,11,NO
249,268,3,258,86,2,249,10,8,89,NO
7,7,1,7,7,1,7,0,0,7,NO
67,82,4,72,18,3,67,10,10,20,NO
164,225,4,184,46,3,164,41,41,56,NO
64,127,7,96,13.714286,3,64,31,13,18,NO
107,146,4,120,30,3,107,26,26,36,NO
11,11,2,10,5,1,9,1,1,5,NO
7,1,1,1,1,1,1,0,0,1,NO
21,6,5,4,0.8,3,2,2,2,1,NO
9,20,5,13,2.6,3,9,7,6,4,NO
42,54,4,46,11.5,3,42,8,8,13,NO
102,243,9,189,21,3,102,54,26,27,NO
43,74,7,62,8.857143,3,43,12,10,10,NO
42,53,6,51,8.5,3,42,2,2,8,NO
14,11,5,11,2.2,3,11,0,0,2,NO
25,174,12,132,11,3,28,42,17,14,NO
28,100,9,79,8.777778,4,28,21,10,11,NO
17,15,5,11,2.2,3,6,4,2,3,NO
8,6,5,3,0.6,3,2,3,2,1,NO
57,65,2,63,31.5,1,57,2,2,32,NO
71,84,5,77,15.4,3,71,7,7,16,NO
40,54,5,50,10,3,40,4,3,10,NO
24,25,5,25,5,3,24,0,0,5,NO
99,233,8,187,23.375,3,99,46,27,29,NO
17,32,4,23,5.75,3,17,9,9,8,NO
8,9,4,9,2.25,3,8,0,0,2,NO
